event_id,parsed_rows,api_participants,abs_diff_rows,parser_status,table_count,page_chars,weight_displayed,used_table_class
2595,18,1,17,ok,1,1257,0.0,table table-striped past_event_rating
2596,274,35,239,ok,1,8605,23.89,table table-striped past_event_rating
2597,266,69,197,ok,1,9206,25.0,table table-striped past_event_rating
2598,0,0,,empty_scoreboard,0,2388,0.0,
2599,287,159,128,ok,1,9159,33.89,table table-striped past_event_rating
26,20,10,10,ok,1,1435,80.0,table table-striped past_event_rating
260,314,99,215,ok,1,11064,20.0,table table-striped past_event_rating
2601,259,35,224,ok,1,8027,24.51,table table-striped past_event_rating
2602,0,0,,empty_scoreboard,0,749,0.0,
2604,195,194,1,ok,1,6117,69.44,table table-striped past_event_rating
2606,282,144,138,ok,1,8929,33.29,table table-striped past_event_rating
2607,848,277,571,ok,1,25110,21.81,table table-striped past_event_rating
2608,445,91,354,ok,1,13335,0.0,table table-striped past_event_rating
261,0,0,,empty_scoreboard,0,1595,0.0,
2610,758,135,623,ok,1,23098,18.78,table table-striped past_event_rating
2611,114,0,,ok,1,5719,0.0,table table-striped past_event_rating
2612,368,142,226,ok,1,10593,96.29,table table-striped past_event_rating
2613,476,260,216,ok,1,13190,100.0,table table-striped past_event_rating
2614,120,19,101,ok,1,5760,25.0,table table-striped past_event_rating
2615,149,55,94,ok,1,5467,20.29,table table-striped past_event_rating
2616,23,15,8,ok,1,1791,0.0,table table-striped past_event_rating
2617,641,245,396,ok,1,18620,81.0,table table-striped past_event_rating
2618,0,106,106,empty_scoreboard,0,1320,0.0,
2619,659,127,532,ok,1,19956,22.63,table table-striped past_event_rating
262,874,153,721,ok,1,22645,40.74,table table-striped past_event_rating
2620,50,0,,ok,1,2635,24.82,table table-striped past_event_rating
2621,0,0,,empty_scoreboard,0,821,0.0,
2622,0,0,,empty_scoreboard,0,821,0.0,
2623,0,0,,empty_scoreboard,0,835,0.0,
2624,0,0,,empty_scoreboard,0,821,0.0,
2625,0,0,,empty_scoreboard,0,823,0.0,
2626,0,0,,empty_scoreboard,0,823,0.0,
2627,0,0,,empty_scoreboard,0,1114,0.0,
2628,0,0,,empty_scoreboard,0,1179,0.0,
2629,1587,358,1229,ok,1,46004,24.43,table table-striped past_event_rating
263,12,9,3,ok,1,1722,45.0,table table-striped past_event_rating
2630,724,110,614,ok,1,23651,27.9,table table-striped past_event_rating
2631,638,94,544,ok,1,17566,31.29,table table-striped past_event_rating
2632,576,296,280,ok,1,16456,53.0,table table-striped past_event_rating
2633,0,0,,empty_scoreboard,0,989,0.0,
2634,114,43,71,ok,1,4314,24.14,table table-striped past_event_rating
2635,0,0,,empty_scoreboard,0,1172,0.0,
2636,212,108,104,ok,1,7023,20.72,table table-striped past_event_rating
2637,99,21,78,ok,1,4282,25.0,table table-striped past_event_rating
2639,467,219,248,ok,1,15689,34.82,table table-striped past_event_rating
264,573,136,437,ok,1,17193,33.33,table table-striped past_event_rating
2640,641,155,486,ok,1,18624,91.43,table table-striped past_event_rating
2641,858,267,591,ok,1,25706,67.21,table table-striped past_event_rating
2642,1115,149,966,ok,1,31029,30.0,table table-striped past_event_rating
2643,0,0,,empty_scoreboard,0,1133,0.0,
2644,0,16,16,empty_scoreboard,0,748,0.0,
2645,337,74,263,ok,1,9580,25.0,table table-striped past_event_rating
2646,100,43,57,ok,1,3855,37.0,table table-striped past_event_rating
2647,456,169,287,ok,1,13504,33.81,table table-striped past_event_rating
2648,486,35,451,ok,1,14892,24.02,table table-striped past_event_rating
2649,9,7,2,ok,1,1199,25.0,table table-striped past_event_rating
2650,9,6,3,ok,1,1098,25.0,table table-striped past_event_rating
2651,760,159,601,ok,1,23356,69.0,table table-striped past_event_rating
2652,419,59,360,ok,1,12294,44.5,table table-striped past_event_rating
2653,557,75,482,ok,1,16856,48.38,table table-striped past_event_rating
2654,550,119,431,ok,1,16540,24.16,table table-striped past_event_rating
2655,535,98,437,ok,1,15538,25.0,table table-striped past_event_rating
2656,97,13,84,ok,1,4211,0.0,table table-striped past_event_rating
2657,806,269,537,ok,1,22677,22.51,table table-striped past_event_rating
2659,12,7,5,ok,1,1446,0.0,table table-striped past_event_rating
266,447,100,347,ok,1,14111,25.0,table table-striped past_event_rating
2660,243,46,197,ok,1,7646,23.65,table table-striped past_event_rating
2662,85,25,60,ok,1,3759,0.0,table table-striped past_event_rating
2664,0,135,135,empty_scoreboard,0,1003,0.0,
2666,0,0,,empty_scoreboard,0,1422,0.0,
2667,406,37,369,ok,1,14215,24.73,table table-striped past_event_rating
2668,728,172,556,ok,1,25321,21.78,table table-striped past_event_rating
2669,1664,383,1281,ok,1,49035,91.66,table table-striped past_event_rating
267,12,5,7,ok,1,2200,20.0,table table-striped past_event_rating
2670,184,86,98,ok,1,5816,32.5,table table-striped past_event_rating
2671,194,69,125,ok,1,6967,23.86,table table-striped past_event_rating
2672,624,259,365,ok,1,17252,95.79,table table-striped past_event_rating
2673,305,43,262,ok,1,10278,34.14,table table-striped past_event_rating
2674,4035,207,3828,ok,1,126083,24.0,table table-striped past_event_rating
2675,276,44,232,ok,1,9585,32.59,table table-striped past_event_rating
2676,125,68,57,ok,1,4427,27.14,table table-striped past_event_rating
2677,729,132,597,ok,1,21168,22.67,table table-striped past_event_rating
2679,0,14,14,empty_scoreboard,0,1205,0.0,
268,0,0,,empty_scoreboard,0,946,0.0,
2680,1133,225,908,ok,1,31671,0.0,table table-striped past_event_rating
2681,382,65,317,ok,1,11041,56.66,table table-striped past_event_rating
2682,449,105,344,ok,1,13224,37.0,table table-striped past_event_rating
2683,1054,243,811,ok,1,31493,55.0,table table-striped past_event_rating
2684,395,65,330,ok,1,12102,25.0,table table-striped past_event_rating
2685,15,46,31,row_count_undercount,1,1588,0.0,table table-striped past_event_rating
2687,364,35,329,ok,1,10989,24.5,table table-striped past_event_rating
2688,0,0,,empty_scoreboard,0,1297,0.0,
2689,9,11,2,row_count_undercount,1,1793,0.0,table table-striped past_event_rating
269,3,0,,ok,1,1216,0.0,table table-striped past_event_rating
2691,20,8,12,ok,1,1723,0.0,table table-striped past_event_rating
2692,224,51,173,ok,1,7755,13.0,table table-striped past_event_rating
2693,179,39,140,ok,1,6614,32.59,table table-striped past_event_rating
2694,633,202,431,ok,1,19441,46.0,table table-striped past_event_rating
27,94,0,,ok,1,4732,80.0,table table-striped past_event_rating
270,15,4,11,ok,1,2116,15.0,table table-striped past_event_rating
2701,0,0,,empty_scoreboard,0,1141,0.0,
2703,207,57,150,ok,1,7597,18.7,table table-striped past_event_rating
2704,667,187,480,ok,1,19356,38.93,table table-striped past_event_rating
2705,0,0,,empty_scoreboard,0,914,0.0,
2706,271,32,239,ok,1,11159,54.0,table table-striped past_event_rating
2707,551,84,467,ok,1,18029,24.0,table table-striped past_event_rating
2708,611,117,494,ok,1,17956,24.25,table table-striped past_event_rating
2709,0,0,,empty_scoreboard,0,982,0.0,
271,15,0,,ok,1,1098,30.0,table table-striped past_event_rating
2710,0,0,,empty_scoreboard,0,972,0.0,
2711,238,262,24,row_count_undercount,1,7496,97.2,table table-striped past_event_rating
2712,0,13,13,empty_scoreboard,0,770,0.0,
2714,503,119,384,ok,1,16282,52.57,table table-striped past_event_rating
2715,1074,205,869,ok,1,30327,36.94,table table-striped past_event_rating
2716,0,0,,empty_scoreboard,0,1110,0.0,
2717,0,0,,empty_scoreboard,0,1363,0.0,
2718,276,572,296,row_count_undercount,1,8832,97.17,table table-striped past_event_rating
2719,0,38,38,empty_scoreboard,0,2208,0.0,
2720,84,18,66,ok,1,3532,25.0,table table-striped past_event_rating
2721,435,61,374,ok,1,13421,25.0,table table-striped past_event_rating
2722,0,50,50,empty_scoreboard,0,2748,0.0,
2723,162,18,144,ok,1,5423,0.0,table table-striped past_event_rating
2724,0,30,30,empty_scoreboard,0,1173,0.0,
2725,10,28,18,row_count_undercount,1,1076,75.0,table table-striped past_event_rating
2726,288,88,200,ok,1,9841,18.35,table table-striped past_event_rating
2727,139,16,123,ok,1,4565,24.81,table table-striped past_event_rating
2728,0,4,4,empty_scoreboard,0,992,0.0,
2729,0,0,,empty_scoreboard,0,1094,0.0,
273,13,4,9,ok,1,2311,40.0,table table-striped past_event_rating
2730,0,23,23,empty_scoreboard,0,600,0.0,
2731,553,165,388,ok,1,15689,24.5,table table-striped past_event_rating
2732,0,10,10,empty_scoreboard,0,606,0.0,
2733,0,0,,empty_scoreboard,0,631,0.0,
2734,0,2,2,empty_scoreboard,0,1230,0.0,
2735,169,34,135,ok,1,5271,24.81,table table-striped past_event_rating
2736,553,81,472,ok,1,15729,31.0,table table-striped past_event_rating
2737,586,228,358,ok,1,17445,24.88,table table-striped past_event_rating
2738,63,21,42,ok,1,2714,18.57,table table-striped past_event_rating
2739,0,0,,empty_scoreboard,0,1886,0.0,
274,869,108,761,ok,1,25502,30.0,table table-striped past_event_rating
2740,0,0,,empty_scoreboard,0,1856,24.82,
2741,977,51,926,ok,1,28646,24.67,table table-striped past_event_rating
2742,24,12,12,ok,1,1249,25.0,table table-striped past_event_rating
2743,0,32,32,empty_scoreboard,0,987,0.0,
2744,0,0,,empty_scoreboard,0,1435,25.0,
2745,0,2,2,empty_scoreboard,0,937,0.0,
2746,842,203,639,ok,1,24084,52.06,table table-striped past_event_rating
2749,484,186,298,ok,1,14218,42.0,table table-striped past_event_rating
275,537,136,401,ok,1,13773,37.88,table table-striped past_event_rating
2750,0,0,,empty_scoreboard,0,1452,0.0,
2751,668,94,574,ok,1,18639,0.0,table table-striped past_event_rating
2752,105,21,84,ok,1,4016,22.75,table table-striped past_event_rating
2753,848,142,706,ok,1,26572,24.48,table table-striped past_event_rating
2754,0,0,,empty_scoreboard,0,1126,0.0,
2755,32,52,20,row_count_undercount,1,2249,36.0,table table-striped past_event_rating
2756,0,105,105,empty_scoreboard,0,663,24.2,
2757,0,0,,empty_scoreboard,0,1242,0.0,
2758,365,5,360,ok,1,10126,35.0,table table-striped past_event_rating
2759,950,174,776,ok,1,28968,24.57,table table-striped past_event_rating
276,389,111,278,ok,1,14046,19.72,table table-striped past_event_rating
2760,0,0,,empty_scoreboard,0,1112,0.0,
2761,259,70,189,ok,1,8365,30.43,table table-striped past_event_rating
2762,270,89,181,ok,1,7760,23.12,table table-striped past_event_rating
2764,22,36,14,row_count_undercount,1,1902,0.0,table table-striped past_event_rating
2766,30,13,17,ok,1,2075,0.0,table table-striped past_event_rating
2768,56,0,,ok,1,2731,0.0,table table-striped past_event_rating
2769,882,84,798,ok,1,24323,0.0,table table-striped past_event_rating
277,8,6,2,ok,1,895,10.0,table table-striped past_event_rating
2770,641,126,515,ok,1,17846,54.67,table table-striped past_event_rating
2772,10,8,2,ok,1,1052,100.0,table table-striped past_event_rating
2773,0,422,422,empty_scoreboard,0,693,48.17,
2775,669,136,533,ok,1,19083,25.0,table table-striped past_event_rating
2776,395,83,312,ok,1,11926,24.95,table table-striped past_event_rating
2777,10,16,6,row_count_undercount,1,1387,0.0,table table-striped past_event_rating
2778,0,0,,empty_scoreboard,0,1161,0.0,
2779,0,0,,empty_scoreboard,0,869,0.0,
278,389,159,230,ok,1,11542,70.0,table table-striped past_event_rating
2780,140,150,10,row_count_undercount,1,5244,92.5,table table-striped past_event_rating
2781,0,95,95,empty_scoreboard,0,2669,0.0,
2782,1709,180,1529,ok,1,49174,53.77,table table-striped past_event_rating
2783,717,230,487,ok,1,19710,100.0,table table-striped past_event_rating
2784,641,80,561,ok,1,20047,15.62,table table-striped past_event_rating
2785,269,0,,ok,1,9145,22.18,table table-striped past_event_rating
2786,67,0,,ok,1,2852,0.0,table table-striped past_event_rating
2787,314,71,243,ok,1,9614,0.0,table table-striped past_event_rating
2788,29,10,19,ok,1,1986,0.0,table table-striped past_event_rating
2789,186,0,,ok,1,5607,0.0,table table-striped past_event_rating
279,198,100,98,ok,1,8044,23.1,table table-striped past_event_rating
2790,14,26,12,row_count_undercount,1,1716,0.0,table table-striped past_event_rating
2791,0,0,,empty_scoreboard,0,989,0.0,
2792,1189,222,967,ok,1,35084,24.7,table table-striped past_event_rating
2793,0,46,46,empty_scoreboard,0,10805,0.0,
2794,0,10,10,empty_scoreboard,0,10820,0.0,
2795,714,163,551,ok,1,18819,94.5,table table-striped past_event_rating
2796,111,106,5,ok,1,5113,100.0,table table-striped past_event_rating
2798,706,193,513,ok,1,21568,23.13,table table-striped past_event_rating
2799,1414,287,1127,ok,1,40145,66.02,table table-striped past_event_rating
28,18,0,,ok,1,1124,50.0,table table-striped past_event_rating
280,447,126,321,ok,1,25391,35.0,table table-striped past_event_rating
2801,740,111,629,ok,1,23151,21.87,table table-striped past_event_rating
2802,0,0,,empty_scoreboard,0,1078,0.0,
2803,548,146,402,ok,1,15910,34.1,table table-striped past_event_rating
2805,0,0,,empty_scoreboard,0,988,0.0,
2806,0,0,,empty_scoreboard,0,993,0.0,
2808,0,0,,empty_scoreboard,0,1121,0.0,
2809,722,49,673,ok,1,21605,51.29,table table-striped past_event_rating
281,521,60,461,ok,1,30237,19.9,table table-striped past_event_rating
2811,13,16,3,row_count_undercount,1,1494,25.0,table table-striped past_event_rating
2812,0,0,,empty_scoreboard,0,1216,0.0,
2813,0,0,,empty_scoreboard,0,904,0.0,
2815,22,0,,ok,1,1323,0.0,table table-striped past_event_rating
2816,380,83,297,ok,1,11854,23.2,table table-striped past_event_rating
2817,518,68,450,ok,1,14146,36.65,table table-striped past_event_rating
2818,473,58,415,ok,1,15914,23.47,table table-striped past_event_rating
2819,162,91,71,ok,1,5029,66.5,table table-striped past_event_rating
282,517,166,351,ok,1,34051,9.18,table table-striped past_event_rating
2820,375,139,236,ok,1,11333,24.71,table table-striped past_event_rating
2821,0,0,,empty_scoreboard,0,1396,0.0,
2822,489,258,231,ok,1,15145,58.19,table table-striped past_event_rating
2823,167,63,104,ok,1,5629,23.5,table table-striped past_event_rating
2824,0,0,,empty_scoreboard,0,1955,0.0,
2825,0,0,,empty_scoreboard,0,1390,0.0,
2826,738,179,559,ok,1,25043,24.76,table table-striped past_event_rating
2827,0,0,,empty_scoreboard,0,3097,0.0,
2828,12,5,7,ok,1,1326,25.0,table table-striped past_event_rating
2829,520,135,385,ok,1,16426,24.0,table table-striped past_event_rating
283,62,28,34,ok,1,3330,44.84,table table-striped past_event_rating
2830,0,0,,empty_scoreboard,0,1797,0.0,
2831,0,0,,empty_scoreboard,0,993,0.0,
2833,393,92,301,ok,1,11565,24.27,table table-striped past_event_rating
2835,1158,137,1021,ok,1,34203,24.66,table table-striped past_event_rating
2836,276,0,,ok,1,8421,62.97,table table-striped past_event_rating
2837,0,0,,empty_scoreboard,0,1547,0.0,
2838,272,79,193,ok,1,9327,25.0,table table-striped past_event_rating
2839,126,114,12,ok,1,4815,92.45,table table-striped past_event_rating
284,447,146,301,ok,1,24350,36.53,table table-striped past_event_rating
2840,10,0,,ok,1,1270,25.0,table table-striped past_event_rating
2841,231,81,150,ok,1,8075,24.0,table table-striped past_event_rating
2842,299,176,123,ok,1,9597,98.02,table table-striped past_event_rating
2844,849,314,535,ok,1,23564,35.56,table table-striped past_event_rating
2846,51,36,15,ok,1,3241,25.0,table table-striped past_event_rating
2847,0,0,,empty_scoreboard,0,1132,0.0,
2848,439,68,371,ok,1,13569,23.71,table table-striped past_event_rating
2849,0,0,,empty_scoreboard,0,2134,0.0,
285,535,125,410,ok,1,49139,5.0,table table-striped past_event_rating
2850,1343,226,1117,ok,1,39941,42.42,table table-striped past_event_rating
2851,1299,195,1104,ok,1,36312,39.87,table table-striped past_event_rating
2854,843,164,679,ok,1,23254,23.04,table table-striped past_event_rating
2855,101,122,21,row_count_undercount,1,4142,24.65,table table-striped past_event_rating
2858,0,0,,empty_scoreboard,0,1762,0.0,
2859,127,113,14,ok,1,4507,97.22,table table-striped past_event_rating
286,18,4,14,ok,1,1338,0.0,table table-striped past_event_rating
2862,817,240,577,ok,1,22483,100.0,table table-striped past_event_rating
2863,1376,199,1177,ok,1,37553,51.65,table table-striped past_event_rating
2864,732,74,658,ok,1,20785,24.6,table table-striped past_event_rating
2865,446,123,323,ok,1,13431,24.0,table table-striped past_event_rating
2866,342,88,254,ok,1,13328,50.0,table table-striped past_event_rating
2867,488,119,369,ok,1,14983,25.0,table table-striped past_event_rating
2869,1052,312,740,ok,1,29539,65.0,table table-striped past_event_rating
287,18,3,15,ok,1,1315,0.0,table table-striped past_event_rating
2872,299,56,243,ok,1,9279,25.0,table table-striped past_event_rating
2873,0,0,,empty_scoreboard,0,1447,0.0,
2874,775,159,616,ok,1,22604,30.0,table table-striped past_event_rating
2875,0,31,31,empty_scoreboard,0,783,0.0,
2876,0,171,171,empty_scoreboard,0,3369,25.83,
2877,0,0,,empty_scoreboard,0,1765,22.5,
2878,803,234,569,ok,1,23691,25.0,table table-striped past_event_rating
2879,171,72,99,ok,1,5877,23.67,table table-striped past_event_rating
288,147,48,99,ok,1,15834,5.0,table table-striped past_event_rating
2880,0,0,,empty_scoreboard,0,2445,0.0,
2882,106,24,82,ok,1,4813,0.0,table table-striped past_event_rating
2883,715,193,522,ok,1,22928,50.0,table table-striped past_event_rating
2884,557,341,216,ok,1,16501,70.5,table table-striped past_event_rating
2885,0,34,34,empty_scoreboard,0,2072,0.0,
2886,233,43,190,ok,1,8009,24.53,table table-striped past_event_rating
289,0,3,3,empty_scoreboard,0,952,0.0,
2890,649,58,591,ok,1,20293,67.32,table table-striped past_event_rating
2892,22,24,2,row_count_undercount,1,1454,12.4,table table-striped past_event_rating
2893,553,72,481,ok,1,16458,30.0,table table-striped past_event_rating
2894,297,64,233,ok,1,10029,0.0,table table-striped past_event_rating
2897,12,0,,ok,1,1056,100.0,table table-striped past_event_rating
2898,317,111,206,ok,1,10450,29.0,table table-striped past_event_rating
29,14,0,,ok,1,923,25.0,table table-striped past_event_rating
290,647,201,446,ok,1,25026,0.0,table table-striped past_event_rating
2900,128,29,99,ok,1,4518,64.0,table table-striped past_event_rating
2901,611,187,424,ok,1,18136,25.0,table table-striped past_event_rating
2902,971,133,838,ok,1,27342,24.83,table table-striped past_event_rating
2903,406,52,354,ok,1,12814,16.47,table table-striped past_event_rating
2905,184,45,139,ok,1,6288,24.23,table table-striped past_event_rating
2906,432,127,305,ok,1,13159,23.92,table table-striped past_event_rating
2909,85,8,77,ok,1,4500,25.0,table table-striped past_event_rating
291,7,21,14,row_count_undercount,1,793,0.0,table table-striped past_event_rating
2910,348,0,,ok,1,9507,80.0,table table-striped past_event_rating
2911,0,0,,empty_scoreboard,0,2289,24.0,
2912,787,127,660,ok,1,23122,35.39,table table-striped past_event_rating
2913,0,27,27,empty_scoreboard,1,1720,0.0,table table-striped
2914,0,62,62,empty_scoreboard,0,1188,0.0,
2915,602,132,470,ok,1,19379,71.35,table table-striped past_event_rating
2919,0,0,,empty_scoreboard,0,1374,0.0,
292,27,13,14,ok,1,2130,0.0,table table-striped past_event_rating
2921,15,0,,ok,1,2095,25.0,table table-striped past_event_rating
2922,55,17,38,ok,1,3742,0.0,table table-striped past_event_rating
2924,263,263,0,ok,1,8391,98.14,table table-striped past_event_rating
2925,0,0,,empty_scoreboard,0,2007,0.0,
2926,0,0,,empty_scoreboard,0,1811,0.0,
2927,243,79,164,ok,1,7782,0.0,table table-striped past_event_rating
2929,27,21,6,ok,1,1579,25.0,table table-striped past_event_rating
293,0,39,39,empty_scoreboard,0,2702,0.0,
2930,26,13,13,ok,1,1575,25.0,table table-striped past_event_rating
2931,0,0,,empty_scoreboard,0,917,0.0,
2934,0,8,8,empty_scoreboard,0,2522,0.0,
2935,348,7,341,ok,1,11113,21.67,table table-striped past_event_rating
2937,862,179,683,ok,1,25830,65.95,table table-striped past_event_rating
2938,452,77,375,ok,1,14312,22.56,table table-striped past_event_rating
2939,0,0,,empty_scoreboard,0,1562,0.0,
294,0,20,20,empty_scoreboard,0,1368,0.0,
2941,384,67,317,ok,1,11831,0.0,table table-striped past_event_rating
2944,498,222,276,ok,1,15284,45.0,table table-striped past_event_rating
2945,0,10,10,empty_scoreboard,0,998,0.0,
2946,636,235,401,ok,1,17972,100.0,table table-striped past_event_rating
2947,220,33,187,ok,1,6527,24.68,table table-striped past_event_rating
295,0,44,44,empty_scoreboard,0,713,0.0,
2950,0,0,,empty_scoreboard,0,2196,0.0,
2951,131,55,76,ok,1,5265,24.0,table table-striped past_event_rating
2952,201,44,157,ok,1,6066,0.0,table table-striped past_event_rating
2953,94,13,81,ok,1,3987,0.0,table table-striped past_event_rating
2954,9,12,3,row_count_undercount,1,1886,0.0,table table-striped past_event_rating
2955,0,0,,empty_scoreboard,0,1151,0.0,
2956,0,0,,empty_scoreboard,0,1092,0.0,
2957,376,164,212,ok,1,11780,24.58,table table-striped past_event_rating
2959,0,0,,empty_scoreboard,0,1276,0.0,
2962,333,156,177,ok,1,10625,22.9,table table-striped past_event_rating
2968,0,0,,empty_scoreboard,0,1676,26.5,
2969,1550,211,1339,ok,1,43261,33.49,table table-striped past_event_rating
297,281,93,188,ok,1,9108,5.0,table table-striped past_event_rating
2972,10,9,1,ok,1,1585,96.9,table table-striped past_event_rating
2979,11,0,,ok,1,913,25.0,table table-striped past_event_rating
298,9,3,6,ok,1,1328,0.0,table table-striped past_event_rating
2980,0,0,,empty_scoreboard,0,1815,0.0,
2981,762,191,571,ok,1,22599,23.26,table table-striped past_event_rating
2982,47,37,10,ok,1,2338,25.0,table table-striped past_event_rating
2983,324,151,173,ok,1,10552,49.97,table table-striped past_event_rating
2984,0,0,,empty_scoreboard,0,1578,0.0,
2985,0,0,,empty_scoreboard,0,1502,0.0,
2986,686,215,471,ok,1,19855,0.0,table table-striped past_event_rating
2987,435,98,337,ok,1,14035,33.0,table table-striped past_event_rating
2988,0,0,,empty_scoreboard,0,1535,0.0,
2989,5,0,,ok,1,1553,25.0,table table-striped past_event_rating
299,99,73,26,ok,1,3492,40.55,table table-striped past_event_rating
2990,0,0,,empty_scoreboard,0,1287,0.0,
2991,0,0,,empty_scoreboard,0,2620,0.0,
2992,365,28,337,ok,1,10425,41.75,table table-striped past_event_rating
2993,0,0,,empty_scoreboard,0,720,35.29,
2994,15,0,,ok,1,1542,21.0,table table-striped past_event_rating
2995,101,39,62,ok,1,3800,36.0,table table-striped past_event_rating
2996,170,38,132,ok,1,5573,45.64,table table-striped past_event_rating
2997,453,169,284,ok,1,13175,96.88,table table-striped past_event_rating
2998,567,92,475,ok,1,25921,83.21,table table-striped past_event_rating
2999,40,19,21,ok,1,2157,25.0,table table-striped past_event_rating
3000,0,0,,empty_scoreboard,0,2712,0.0,
3002,14,5,9,ok,1,1640,0.0,table table-striped past_event_rating
3003,485,95,390,ok,1,14936,0.0,table table-striped past_event_rating
3005,30,0,,ok,1,2443,0.0,table table-striped past_event_rating
3006,43,24,19,ok,1,2637,0.0,table table-striped past_event_rating
3008,0,0,,empty_scoreboard,0,2194,0.0,
3009,542,70,472,ok,1,16423,24.4,table table-striped past_event_rating
301,33,20,13,ok,1,1615,0.0,table table-striped past_event_rating
3010,0,0,,empty_scoreboard,0,1342,0.0,
3012,119,42,77,ok,1,4840,25.0,table table-striped past_event_rating
3014,0,0,,empty_scoreboard,0,1175,0.0,
3015,955,237,718,ok,1,28042,53.58,table table-striped past_event_rating
3017,0,65,65,empty_scoreboard,0,1012,0.0,
3018,0,31,31,empty_scoreboard,0,971,0.0,
3019,0,56,56,empty_scoreboard,0,1185,0.0,
302,19,10,9,ok,1,1574,5.0,table table-striped past_event_rating
3021,556,93,463,ok,1,17054,23.42,table table-striped past_event_rating
3024,533,218,315,ok,1,15790,29.22,table table-striped past_event_rating
3025,0,0,,empty_scoreboard,0,1121,0.0,
3026,0,0,,empty_scoreboard,0,1180,0.0,
3027,120,18,102,ok,1,4797,0.0,table table-striped past_event_rating
3028,120,37,83,ok,1,4159,25.0,table table-striped past_event_rating
3032,0,0,,empty_scoreboard,0,2357,0.0,
3033,0,58,58,empty_scoreboard,1,1556,90.53,table table-striped
3034,0,49,49,empty_scoreboard,1,2143,91.0,table table-striped
3036,0,0,,empty_scoreboard,0,1367,0.0,
3037,588,115,473,ok,1,17361,23.73,table table-striped past_event_rating
3038,185,37,148,ok,1,6702,0.0,table table-striped past_event_rating
3039,0,22,22,empty_scoreboard,0,1043,0.0,
304,0,0,,empty_scoreboard,0,577,0.0,
3041,0,23,23,empty_scoreboard,1,1358,69.0,table table-striped
3042,253,64,189,ok,1,8527,25.0,table table-striped past_event_rating
3045,324,97,227,ok,1,10114,38.67,table table-striped past_event_rating
3046,362,94,268,ok,1,11385,23.89,table table-striped past_event_rating
3049,0,48,48,empty_scoreboard,1,1646,0.0,table table-striped
305,0,58,58,empty_scoreboard,0,773,0.0,
3052,0,20,20,empty_scoreboard,1,1240,24.7,table table-striped
3053,890,228,662,ok,1,26596,22.21,table table-striped past_event_rating
3056,762,223,539,ok,1,22856,85.48,table table-striped past_event_rating
3057,0,13,13,empty_scoreboard,0,1328,0.0,
3058,892,152,740,ok,1,25741,1.84,table table-striped past_event_rating
306,77,11,66,ok,1,14716,14.26,table table-striped past_event_rating
3060,114,52,62,ok,1,4440,23.6,table table-striped past_event_rating
3061,0,29,29,empty_scoreboard,1,1715,34.47,table table-striped
3062,0,0,,empty_scoreboard,0,632,99.38,
3063,147,27,120,ok,1,6406,0.0,table table-striped past_event_rating
3064,0,0,,empty_scoreboard,0,1902,0.0,
3065,0,15,15,empty_scoreboard,1,1014,24.66,table table-striped
3066,637,133,504,ok,1,18042,24.72,table table-striped past_event_rating
3067,569,75,494,ok,1,16967,23.2,table table-striped past_event_rating
3068,0,70,70,empty_scoreboard,0,13339,0.0,
307,44,54,10,row_count_undercount,1,2248,10.0,table table-striped past_event_rating
3071,50,58,8,row_count_undercount,1,3029,25.0,table table-striped past_event_rating
3073,323,83,240,ok,1,10559,24.96,table table-striped past_event_rating
3074,0,35,35,empty_scoreboard,0,2096,0.0,
3075,321,36,285,ok,1,10544,0.0,table table-striped past_event_rating
3076,0,0,,empty_scoreboard,0,1363,0.0,
3077,0,0,,empty_scoreboard,0,1634,0.0,
3078,10,0,,ok,1,2651,0.0,table table-striped past_event_rating
3079,0,0,,empty_scoreboard,0,1260,0.0,
308,22,15,7,ok,1,2023,44.69,table table-striped past_event_rating
3080,16,34,18,row_count_undercount,1,1599,0.0,table table-striped past_event_rating
3081,1352,316,1036,ok,1,40941,18.05,table table-striped past_event_rating
3082,0,13,13,empty_scoreboard,1,1057,37.0,table table-striped
3084,25,11,14,ok,1,1640,0.0,table table-striped past_event_rating
3086,461,82,379,ok,1,14055,24.29,table table-striped past_event_rating
3087,0,0,,empty_scoreboard,0,1021,0.0,
3088,314,48,266,ok,1,9783,0.0,table table-striped past_event_rating
3089,0,0,,empty_scoreboard,0,1475,0.0,
309,610,95,515,ok,1,18467,0.0,table table-striped past_event_rating
3090,0,45,45,empty_scoreboard,0,1109,0.0,
3091,185,31,154,ok,1,5768,25.0,table table-striped past_event_rating
3092,314,169,145,ok,1,9650,18.35,table table-striped past_event_rating
3093,0,3,3,empty_scoreboard,1,939,27.49,table table-striped
3094,0,0,,empty_scoreboard,0,880,0.0,
3095,697,293,404,ok,1,20811,76.22,table table-striped past_event_rating
3096,663,123,540,ok,1,29428,48.64,table table-striped past_event_rating
3097,0,6,6,empty_scoreboard,1,1077,25.0,table table-striped
3098,525,127,398,ok,1,16470,24.24,table table-striped past_event_rating
3099,0,0,,empty_scoreboard,0,2169,0.0,
310,39,10,29,ok,1,2549,0.0,table table-striped past_event_rating
3101,218,118,100,ok,1,7715,18.57,table table-striped past_event_rating
3102,674,187,487,ok,1,20057,66.64,table table-striped past_event_rating
3104,0,10,10,empty_scoreboard,1,1736,0.0,table table-striped
3105,756,124,632,ok,1,23406,24.5,table table-striped past_event_rating
