team_id,n_events,first_year,last_year,years_active,best_place,top10_count,top50_count
62480,21,2018,2020,3,68,0,0
62483,18,2018,2020,3,38,0,1
62490,10,2018,2019,2,127,0,0
62492,1,2018,2018,1,254,0,0
62498,13,2018,2024,7,1,3,5
62503,1,2018,2018,1,81,0,0
62510,99,2018,2026,9,4,4,28
62539,23,2018,2026,9,33,0,5
62609,76,2018,2023,6,36,0,2
62631,9,2018,2019,2,25,0,1
62698,40,2018,2022,5,73,0,0
62705,21,2018,2019,2,26,0,5
62713,369,2018,2026,9,1,33,129
62715,13,2018,2026,9,58,0,0
62720,1,2020,2020,1,1088,0,0
62733,2,2018,2025,8,69,0,0
63225,45,2018,2021,4,50,0,1
63228,1,2019,2019,1,791,0,0
63231,2,2018,2018,1,451,0,0
63233,1,2018,2018,1,1421,0,0
63237,4,2022,2026,5,11,0,1
63255,6,2019,2019,1,180,0,0
63275,20,2018,2025,8,137,0,0
63277,1,2018,2018,1,507,0,0
63292,123,2018,2026,9,4,5,35
63363,9,2018,2019,2,48,0,1
63368,11,2018,2025,8,29,0,1
63380,22,2018,2020,3,6,1,4
63383,94,2018,2020,3,22,0,1
63410,10,2018,2019,2,8,1,2
63422,18,2018,2024,7,29,0,4
63430,101,2018,2024,7,22,0,4
63504,5,2018,2019,2,19,0,1
63536,19,2018,2020,3,63,0,0
63575,3,2018,2025,8,98,0,0
63599,12,2018,2019,2,123,0,0
63600,19,2018,2020,3,16,0,3
63604,1,2018,2018,1,282,0,0
63607,1,2018,2018,1,87,0,0
63610,1,2018,2018,1,119,0,0
63613,1,2018,2018,1,634,0,0
63624,3,2018,2020,3,251,0,0
63628,2,2019,2024,6,156,0,0
63633,1,2018,2018,1,89,0,0
63635,36,2019,2024,6,67,0,0
63644,3,2018,2021,4,82,0,0
63645,1,2018,2018,1,583,0,0
63658,12,2018,2020,3,5,2,7
63675,12,2018,2020,3,76,0,0
63691,15,2018,2019,2,63,0,0
63698,13,2018,2026,9,5,3,7
63740,2,2018,2018,1,250,0,0
63802,104,2018,2025,8,8,1,9
63804,5,2018,2019,2,8,1,4
63805,1,2018,2018,1,84,0,0
63808,7,2018,2021,4,40,0,1
63812,17,2018,2020,3,86,0,0
63816,2,2018,2018,1,221,0,0
63823,2,2018,2018,1,290,0,0
63825,1,2018,2018,1,376,0,0
63826,4,2019,2022,4,273,0,0
63864,85,2018,2021,4,1,26,48
63966,22,2018,2026,9,12,0,4
64154,32,2018,2026,9,103,0,0
64455,12,2018,2020,3,160,0,0
64635,8,2018,2020,3,44,0,1
64641,3,2018,2021,4,59,0,0
64660,337,2018,2026,9,1,13,72
64662,1,2018,2018,1,162,0,0
64682,17,2018,2021,4,6,1,2
64685,8,2018,2023,6,3,2,3
64724,3,2018,2019,2,40,0,1
64774,2,2018,2018,1,43,0,1
64823,3,2018,2020,3,10,1,2
64824,24,2018,2025,8,13,0,1
64825,2,2019,2021,3,513,0,0
64835,32,2018,2022,5,68,0,0
64848,2,2021,2024,4,89,0,0
64852,39,2018,2024,7,29,0,3
64864,26,2019,2024,6,35,0,1
64865,6,2018,2019,2,173,0,0
64868,5,2018,2018,1,41,0,1
64872,17,2019,2026,8,48,0,1
64886,10,2017,2023,7,31,0,2
64890,3,2019,2020,2,222,0,0
64899,11,2018,2023,6,17,0,2
64908,1,2017,2017,1,9,1,1
64915,1,2019,2019,1,756,0,0
64930,5,2018,2025,8,297,0,0
64956,1,2018,2018,1,139,0,0
64958,75,2018,2026,9,1,6,18
64963,1,2019,2019,1,145,0,0
64967,29,2018,2024,7,7,1,2
64987,10,2018,2020,3,23,0,1
65029,17,2018,2022,5,67,0,0
65068,8,2018,2020,3,36,0,1
65124,10,2018,2019,2,24,0,4
65128,19,2018,2019,2,21,0,2
65138,1,2024,2024,1,95,0,0
65146,8,2018,2026,9,64,0,0
65157,3,2018,2019,2,16,0,3
65158,2,2018,2018,1,6,1,2
65163,9,2018,2021,4,62,0,0
65178,35,2017,2024,8,8,1,2
65217,1,2018,2018,1,1118,0,0
65218,2,2020,2023,4,60,0,0
65219,3,2018,2019,2,191,0,0
65240,15,2018,2026,9,56,0,0
65243,6,2018,2019,2,18,0,2
65244,3,2022,2025,4,201,0,0
65249,46,2019,2026,8,1,11,25
65254,3,2018,2018,1,56,0,0
65283,5,2018,2025,8,130,0,0
65288,4,2019,2024,6,39,0,1
65294,5,2018,2025,8,134,0,0
65296,125,2018,2026,9,5,1,15
65298,4,2019,2023,5,68,0,0
65301,33,2018,2021,4,38,0,1
65311,11,2019,2025,7,11,0,3
65317,7,2018,2024,7,101,0,0
65324,10,2018,2020,3,61,0,0
65326,82,2018,2025,8,10,1,18
65393,32,2018,2023,6,73,0,0
65394,127,2018,2025,8,18,0,2
65410,1,2018,2018,1,1000,0,0
65413,16,2018,2025,8,48,0,1
65415,69,2018,2025,8,22,0,5
65447,33,2018,2023,6,70,0,0
65454,3,2018,2018,1,14,0,1
65463,9,2018,2024,7,63,0,0
65464,2,2018,2019,2,118,0,0
65466,6,2019,2022,4,277,0,0
65472,10,2018,2018,1,17,0,3
65473,2,2022,2024,3,323,0,0
65482,21,2018,2025,8,81,0,0
65488,7,2018,2020,3,163,0,0
65495,7,2018,2024,7,46,0,1
65499,9,2019,2020,2,81,0,0
65512,4,2020,2020,1,115,0,0
65521,113,2018,2023,6,1,17,66
65523,9,2018,2024,7,89,0,0
65525,1,2020,2020,1,1367,0,0
65556,35,2018,2022,5,5,1,7
65562,7,2018,2023,6,365,0,0
65574,3,2018,2022,5,914,0,0
65578,89,2018,2022,5,12,0,11
65583,2,2018,2019,2,18,0,1
65584,2,2018,2020,3,536,0,0
65587,11,2018,2021,4,22,0,2
65592,9,2018,2025,8,10,1,1
65593,16,2019,2020,2,15,0,2
65604,57,2018,2025,8,47,0,2
65606,34,2018,2025,8,74,0,0
65641,5,2018,2024,7,6,2,4
65642,12,2018,2019,2,5,1,5
65644,9,2019,2026,8,45,0,1
65723,28,2018,2020,3,3,2,8
65727,62,2018,2026,9,2,9,41
65736,11,2018,2019,2,122,0,0
65737,8,2018,2019,2,47,0,1
65750,19,2018,2022,5,26,0,2
65841,3,2018,2019,2,225,0,0
65962,171,2018,2023,6,25,0,5
66071,61,2018,2022,5,34,0,2
66214,3,2019,2020,2,57,0,0
66219,95,2018,2024,7,8,2,17
66222,36,2018,2022,5,11,0,9
66225,1,2018,2018,1,253,0,0
66227,3,2018,2020,3,352,0,0
66229,133,2018,2026,9,1,25,79
66247,83,2018,2025,8,13,0,10
66250,1,2020,2020,1,266,0,0
66256,1,2023,2023,1,4380,0,0
66257,19,2025,2025,1,94,0,0
66276,110,2018,2026,9,2,7,60
66404,13,2018,2023,6,86,0,0
66423,8,2018,2019,2,35,0,1
66425,1,2018,2018,1,435,0,0
66429,16,2020,2025,6,132,0,0
66434,2,2018,2018,1,44,0,1
66438,5,2019,2019,1,121,0,0
66442,2,2020,2021,2,217,0,0
66454,22,2018,2024,7,11,0,8
66537,4,2018,2020,3,58,0,0
66590,8,2019,2020,2,6,2,5
66677,9,2018,2023,6,20,0,3
66682,48,2019,2025,7,23,0,1
66691,57,2018,2025,8,4,4,37
66697,1,2021,2021,1,976,0,0
66703,11,2019,2023,5,47,0,2
66746,2,2019,2019,1,66,0,0
66826,17,2019,2026,8,19,0,2
66921,23,2019,2024,6,6,2,10
66971,10,2020,2024,5,55,0,0
67006,5,2018,2020,3,375,0,0
67267,6,2019,2020,2,29,0,3
67320,39,2020,2026,7,8,2,9
67702,99,2018,2026,9,16,0,9
67775,14,2019,2024,6,104,0,0
67850,19,2019,2026,8,14,0,1
67931,17,2020,2025,6,25,0,2
68166,9,2019,2022,4,310,0,0
68287,10,2019,2020,2,50,0,1
68513,5,2018,2022,5,47,0,1
68533,48,2018,2026,9,63,0,0
68557,33,2018,2021,4,46,0,1
68605,12,2018,2021,4,114,0,0
68746,7,2018,2019,2,80,0,0
68747,2,2018,2019,2,131,0,0
68749,12,2019,2022,4,4,1,7
68754,1,2018,2018,1,262,0,0
68759,3,2020,2022,3,38,0,1
68764,1,2019,2019,1,294,0,0
68776,3,2022,2026,5,133,0,0
68811,2,2018,2020,3,293,0,0
68814,22,2018,2023,6,3,5,9
68825,24,2020,2026,7,3,1,1
68832,7,2018,2024,7,15,0,3
68835,4,2019,2019,1,233,0,0
68843,46,2018,2022,5,34,0,2
68844,1,2018,2018,1,3,1,1
68865,27,2018,2019,2,38,0,1
68867,9,2018,2026,9,57,0,0
68870,2,2018,2019,2,17,0,2
68873,20,2018,2021,4,3,3,11
68883,12,2018,2025,8,58,0,0
68886,1,2018,2018,1,342,0,0
68896,2,2021,2024,4,224,0,0
68913,2,2018,2018,1,320,0,0
68915,14,2018,2023,6,5,2,7
68916,41,2018,2022,5,7,4,10
68942,14,2018,2021,4,34,0,2
68957,1,2018,2018,1,480,0,0
68960,9,2018,2019,2,13,0,3
68978,2,2018,2018,1,57,0,0
68981,11,2018,2019,2,177,0,0
68983,2,2018,2018,1,127,0,0
68992,6,2021,2025,5,229,0,0
68994,2,2018,2019,2,9,1,1
69007,6,2018,2023,6,17,0,1
69009,3,2018,2018,1,623,0,0
69010,6,2018,2021,4,20,0,1
69142,5,2018,2025,8,103,0,0
69165,5,2018,2019,2,14,0,3
69172,12,2019,2020,2,29,0,2
69176,2,2019,2019,1,40,0,1
69218,1,2018,2018,1,535,0,0
69219,1,2018,2018,1,292,0,0
69221,1,2018,2018,1,828,0,0
69229,8,2019,2022,4,155,0,0
69230,1,2018,2018,1,829,0,0
69238,165,2018,2026,9,7,1,2
69241,1,2019,2019,1,828,0,0
69244,6,2018,2025,8,59,0,0
69249,53,2018,2024,7,9,1,6
69260,19,2018,2019,2,9,2,4
69267,4,2018,2019,2,161,0,0
69271,57,2018,2020,3,19,0,3
69272,94,2018,2025,8,7,3,21
69277,3,2019,2020,2,336,0,0
69280,3,2018,2019,2,204,0,0
69281,2,2019,2020,2,251,0,0
69304,10,2018,2020,3,80,0,0
69311,5,2018,2025,8,19,0,2
69403,35,2018,2024,7,39,0,1
69423,16,2018,2024,7,5,1,1
69437,11,2018,2019,2,207,0,0
69467,10,2018,2025,8,98,0,0
69490,5,2018,2020,3,13,0,2
69492,1,2026,2026,1,187,0,0
69500,3,2018,2019,2,178,0,0
69501,3,2019,2019,1,329,0,0
69574,30,2018,2020,3,14,0,4
69617,12,2018,2023,6,102,0,0
69686,17,2018,2019,2,91,0,0
69697,7,2018,2025,8,21,0,2
69748,14,2018,2020,3,86,0,0
69772,57,2018,2020,3,37,0,4
69846,1,2021,2021,1,1111,0,0
69847,19,2019,2020,2,55,0,0
69868,9,2017,2025,9,71,0,0
70159,294,2018,2026,9,1,53,133
70162,16,2019,2021,3,122,0,0
70164,14,2018,2019,2,206,0,0
70168,6,2019,2020,2,14,0,2
70189,1,2018,2018,1,498,0,0
70191,7,2018,2022,5,28,0,1
70197,29,2018,2021,4,39,0,2
70198,1,2018,2018,1,740,0,0
70199,32,2018,2023,6,35,0,1
70203,228,2018,2026,9,2,5,68
70205,49,2018,2025,8,21,0,2
70207,2,2018,2019,2,32,0,1
70212,5,2018,2021,4,26,0,3
70224,7,2018,2019,2,51,0,0
70227,55,2018,2020,3,2,2,22
70233,6,2018,2020,3,92,0,0
70242,1,2023,2023,1,212,0,0
70256,1,2018,2018,1,230,0,0
70260,3,2019,2024,6,12,0,1
70261,1,2018,2018,1,340,0,0
70263,10,2018,2019,2,31,0,4
70275,4,2018,2020,3,120,0,0
70286,6,2018,2025,8,19,0,1
70335,33,2018,2023,6,4,8,21
70346,4,2019,2025,7,334,0,0
70366,10,2018,2024,7,18,0,1
70379,5,2019,2020,2,113,0,0
70380,8,2018,2025,8,106,0,0
70383,7,2018,2020,3,166,0,0
70386,35,2018,2020,3,9,1,8
70420,1,2018,2018,1,182,0,0
70443,76,2019,2026,8,98,0,0
70454,1,2022,2022,1,1607,0,0
70458,1,2026,2026,1,220,0,0
70459,56,2018,2025,8,2,5,20
70460,6,2019,2023,5,55,0,0
70462,18,2020,2026,7,4,1,2
70482,72,2018,2021,4,30,0,4
70520,11,2018,2022,5,220,0,0
70527,13,2018,2019,2,118,0,0
70551,104,2018,2026,9,3,4,17
70569,2,2018,2019,2,144,0,0
70573,7,2018,2021,4,123,0,0
70619,87,2018,2024,7,46,0,1
70622,9,2018,2019,2,44,0,1
70629,2,2018,2018,1,4,1,2
70642,20,2018,2024,7,33,0,2
70648,65,2018,2026,9,4,2,14
70689,9,2018,2025,8,14,0,2
70691,67,2019,2025,7,35,0,3
70692,6,2018,2020,3,67,0,0
70697,1,2019,2019,1,290,0,0
70706,7,2019,2021,3,94,0,0
70716,7,2018,2020,3,39,0,1
70717,244,2018,2025,8,1,4,37
70835,50,2018,2024,7,8,1,6
70836,1,2018,2018,1,871,0,0
70845,5,2018,2024,7,252,0,0
70854,7,2018,2020,3,88,0,0
70857,3,2018,2021,4,36,0,1
70860,3,2018,2021,4,2,2,3
70878,16,2018,2025,8,19,0,1
70889,20,2018,2020,3,90,0,0
70890,3,2019,2025,7,23,0,1
70893,3,2020,2022,3,51,0,0
70895,2,2019,2020,2,230,0,0
70896,8,2018,2021,4,135,0,0
70898,18,2018,2022,5,20,0,1
70904,4,2019,2019,1,274,0,0
70906,8,2019,2019,1,103,0,0
70917,10,2018,2021,4,8,1,2
70954,11,2018,2022,5,12,0,1
70959,45,2018,2021,4,43,0,4
70972,35,2018,2025,8,36,0,4
71012,49,2018,2025,8,3,4,12
71032,140,2018,2025,8,47,0,1
71049,25,2018,2024,7,12,0,5
71172,19,2018,2023,6,13,0,3
